x,y,z
0.910000,0.360000,1.614800
0.910000,0.380000,1.598400
0.910000,0.400000,1.582000
0.910000,0.420000,1.565600
0.910000,0.440000,1.549200
0.910000,0.460000,1.532800
0.910000,0.480000,1.516400
0.910000,0.500000,1.500000
0.910000,0.520000,1.483600
0.910000,0.540000,1.467200
0.910000,0.560000,1.450800
0.910000,0.580000,1.434400
0.910000,0.600000,1.418000
0.910000,0.620000,1.401600
0.910000,0.640000,1.385200
0.910000,0.660000,1.368800
0.910000,0.680000,1.352400
0.910000,0.700000,1.336000
0.910000,0.720000,1.319600
0.910000,0.740000,1.303200
0.910000,0.760000,1.286800
0.910000,0.780000,1.270400
0.910000,0.800000,1.254000
0.910000,0.820000,1.237600
0.910000,0.840000,1.221200
0.910000,0.860000,1.204800
0.910000,0.880000,1.188400
0.910000,0.900000,1.172000
0.910000,0.920000,1.155600
0.910000,0.940000,1.139200
0.910000,0.960000,1.122800
0.910000,0.980000,1.106400
0.910000,1.000000,1.090000
0.920000,0.000000,1.920000
0.920000,0.020000,1.903200
0.920000,0.040000,1.886400
0.920000,0.060000,1.869600
0.920000,0.080000,1.852800
0.920000,0.100000,1.836000
0.920000,0.120000,1.819200
0.920000,0.140000,1.802400
0.920000,0.160000,1.785600
0.920000,0.180000,1.768800
0.920000,0.200000,1.752000
0.920000,0.220000,1.735200
0.920000,0.240000,1.718400
0.920000,0.260000,1.701600
0.920000,0.280000,1.684800
0.920000,0.300000,1.668000
0.920000,0.320000,1.651200
0.920000,0.340000,1.634400
0.920000,0.360000,1.617600
0.920000,0.380000,1.600800
0.920000,0.400000,1.584000
0.920000,0.420000,1.567200
0.920000,0.440000,1.550400
0.920000,0.460000,1.533600
0.920000,0.480000,1.516800
0.920000,0.500000,1.500000
0.920000,0.520000,1.483200
0.920000,0.540000,1.466400
0.920000,0.560000,1.449600
0.920000,0.580000,1.432800
0.920000,0.600000,1.416000
0.920000,0.620000,1.399200
0.920000,0.640000,1.382400
0.920000,0.660000,1.365600
0.920000,0.680000,1.348800
0.920000,0.700000,1.332000
0.920000,0.720000,1.315200
0.920000,0.740000,1.298400
0.920000,0.760000,1.281600
0.920000,0.780000,1.264800
0.920000,0.800000,1.248000
0.920000,0.820000,1.231200
0.920000,0.840000,1.214400
0.920000,0.860000,1.197600
0.920000,0.880000,1.180800
0.920000,0.900000,1.164000
0.920000,0.920000,1.147200
0.920000,0.940000,1.130400
0.920000,0.960000,1.113600
0.920000,0.980000,1.096800
0.920000,1.000000,1.080000
0.930000,0.000000,1.930000
0.930000,0.020000,1.912800
0.930000,0.040000,1.895600
0.930000,0.060000,1.878400
0.930000,0.080000,1.861200
0.930000,0.100000,1.844000
0.930000,0.120000,1.826800
0.930000,0.140000,1.809600
0.930000,0.160000,1.792400
0.930000,0.180000,1.775200
0.930000,0.200000,1.758000
0.930000,0.220000,1.740800
0.930000,0.240000,1.723600
0.930000,0.260000,1.706400
0.930000,0.280000,1.689200
0.930000,0.300000,1.672000
0.930000,0.320000,1.654800
0.930000,0.340000,1.637600
0.930000,0.360000,1.620400
0.930000,0.380000,1.603200
0.930000,0.400000,1.586000
0.930000,0.420000,1.568800
0.930000,0.440000,1.551600
0.930000,0.460000,1.534400
0.930000,0.480000,1.517200
0.930000,0.500000,1.500000
0.930000,0.520000,1.482800
0.930000,0.540000,1.465600
0.930000,0.560000,1.448400
0.930000,0.580000,1.431200
0.930000,0.600000,1.414000
0.930000,0.620000,1.396800
0.930000,0.640000,1.379600
0.930000,0.660000,1.362400
0.930000,0.680000,1.345200
0.930000,0.700000,1.328000
0.930000,0.720000,1.310800
0.930000,0.740000,1.293600
0.930000,0.760000,1.276400
0.930000,0.780000,1.259200
0.930000,0.800000,1.242000
0.930000,0.820000,1.224800
0.930000,0.840000,1.207600
0.930000,0.860000,1.190400
0.930000,0.880000,1.173200
0.930000,0.900000,1.156000
0.930000,0.920000,1.138800
0.930000,0.940000,1.121600
0.930000,0.960000,1.104400
0.930000,0.980000,1.087200
0.930000,1.000000,1.070000
0.940000,0.000000,1.940000
0.940000,0.020000,1.922400
0.940000,0.040000,1.904800
0.940000,0.060000,1.887200
0.940000,0.080000,1.869600
0.940000,0.100000,1.852000
0.940000,0.120000,1.834400
0.940000,0.140000,1.816800
0.940000,0.160000,1.799200
0.940000,0.180000,1.781600
0.940000,0.200000,1.764000
0.940000,0.220000,1.746400
0.940000,0.240000,1.728800
0.940000,0.260000,1.711200
0.940000,0.280000,1.693600
0.940000,0.300000,1.676000
0.940000,0.320000,1.658400
0.940000,0.340000,1.640800
0.940000,0.360000,1.623200
0.940000,0.380000,1.605600
0.940000,0.400000,1.588000
0.940000,0.420000,1.570400
0.940000,0.440000,1.552800
0.940000,0.460000,1.535200
0.940000,0.480000,1.517600
0.940000,0.500000,1.500000
0.940000,0.520000,1.482400
0.940000,0.540000,1.464800
0.940000,0.560000,1.447200
0.940000,0.580000,1.429600
0.940000,0.600000,1.412000
0.940000,0.620000,1.394400
0.940000,0.640000,1.376800
0.940000,0.660000,1.359200
0.940000,0.680000,1.341600
0.940000,0.700000,1.324000
0.940000,0.720000,1.306400
0.940000,0.740000,1.288800
0.940000,0.760000,1.271200
0.940000,0.780000,1.253600
0.940000,0.800000,1.236000
0.940000,0.820000,1.218400
0.940000,0.840000,1.200800
0.940000,0.860000,1.183200
0.940000,0.880000,1.165600
0.940000,0.900000,1.148000
0.940000,0.920000,1.130400
0.940000,0.940000,1.112800
0.940000,0.960000,1.095200
0.940000,0.980000,1.077600
0.940000,1.000000,1.060000
0.950000,0.000000,1.950000
0.950000,0.020000,1.932000
0.950000,0.040000,1.914000
0.950000,0.060000,1.896000
0.950000,0.080000,1.878000
0.950000,0.100000,1.860000
0.950000,0.120000,1.842000
0.950000,0.140000,1.824000
0.950000,0.160000,1.806000
0.950000,0.180000,1.788000
0.950000,0.200000,1.770000
0.950000,0.220000,1.752000
0.950000,0.240000,1.734000
0.950000,0.260000,1.716000
0.950000,0.280000,1.698000
0.950000,0.300000,1.680000
0.950000,0.320000,1.662000
0.950000,0.340000,1.644000
0.950000,0.360000,1.626000
0.950000,0.380000,1.608000
0.950000,0.400000,1.590000
0.950000,0.420000,1.572000
0.950000,0.440000,1.554000
0.950000,0.460000,1.536000
0.950000,0.480000,1.518000
0.950000,0.500000,1.500000
0.950000,0.520000,1.482000
0.950000,0.540000,1.464000
0.950000,0.560000,1.446000
0.950000,0.580000,1.428000
0.950000,0.600000,1.410000
0.950000,0.620000,1.392000
0.950000,0.640000,1.374000
0.950000,0.660000,1.356000
0.950000,0.680000,1.338000
0.950000,0.700000,1.320000
0.950000,0.720000,1.302000
0.950000,0.740000,1.284000
0.950000,0.760000,1.266000
0.950000,0.780000,1.248000
0.950000,0.800000,1.230000
0.950000,0.820000,1.212000
0.950000,0.840000,1.194000
0.950000,0.860000,1.176000
0.950000,0.880000,1.158000
0.950000,0.900000,1.140000
0.950000,0.920000,1.122000
0.950000,0.940000,1.104000
0.950000,0.960000,1.086000
0.950000,0.980000,1.068000
0.950000,1.000000,1.050000
0.960000,0.000000,1.960000
0.960000,0.020000,1.941600
0.960000,0.040000,1.923200
0.960000,0.060000,1.904800
0.960000,0.080000,1.886400
0.960000,0.100000,1.868000
0.960000,0.120000,1.849600
0.960000,0.140000,1.831200
0.960000,0.160000,1.812800
0.960000,0.180000,1.794400
0.960000,0.200000,1.776000
0.960000,0.220000,1.757600
0.960000,0.240000,1.739200
0.960000,0.260000,1.720800
0.960000,0.280000,1.702400
0.960000,0.300000,1.684000
0.960000,0.320000,1.665600
0.960000,0.340000,1.647200
0.960000,0.360000,1.628800
0.960000,0.380000,1.610400
0.960000,0.400000,1.592000
0.960000,0.420000,1.573600
0.960000,0.440000,1.555200
0.960000,0.460000,1.536800
0.960000,0.480000,1.518400
0.960000,0.500000,1.500000
0.960000,0.520000,1.481600
0.960000,0.540000,1.463200
0.960000,0.560000,1.444800
0.960000,0.580000,1.426400
0.960000,0.600000,1.408000
0.960000,0.620000,1.389600
0.960000,0.640000,1.371200
0.960000,0.660000,1.352800
0.960000,0.680000,1.334400
0.960000,0.700000,1.316000
0.960000,0.720000,1.297600
0.960000,0.740000,1.279200
0.960000,0.760000,1.260800
0.960000,0.780000,1.242400
0.960000,0.800000,1.224000
0.960000,0.820000,1.205600
0.960000,0.840000,1.187200
0.960000,0.860000,1.168800
0.960000,0.880000,1.150400
0.960000,0.900000,1.132000
0.960000,0.920000,1.113600
0.960000,0.940000,1.095200
0.960000,0.960000,1.076800
0.960000,0.980000,1.058400
0.960000,1.000000,1.040000
0.970000,0.000000,1.970000
0.970000,0.020000,1.951200
0.970000,0.040000,1.932400
0.970000,0.060000,1.913600
0.970000,0.080000,1.894800
0.970000,0.100000,1.876000
0.970000,0.120000,1.857200
0.970000,0.140000,1.838400
0.970000,0.160000,1.819600
0.970000,0.180000,1.800800
0.970000,0.200000,1.782000
0.970000,0.220000,1.763200
0.970000,0.240000,1.744400
0.970000,0.260000,1.725600
0.970000,0.280000,1.706800
0.970000,0.300000,1.688000
0.970000,0.320000,1.669200
0.970000,0.340000,1.650400
0.970000,0.360000,1.631600
0.970000,0.380000,1.612800
0.970000,0.400000,1.594000
0.970000,0.420000,1.575200
0.970000,0.440000,1.556400
0.970000,0.460000,1.537600
0.970000,0.480000,1.518800
0.970000,0.500000,1.500000
0.970000,0.520000,1.481200
0.970000,0.540000,1.462400
0.970000,0.560000,1.443600
0.970000,0.580000,1.424800
0.970000,0.600000,1.406000
0.970000,0.620000,1.387200
0.970000,0.640000,1.368400
0.970000,0.660000,1.349600
0.970000,0.680000,1.330800
0.970000,0.700000,1.312000
0.970000,0.720000,1.293200
0.970000,0.740000,1.274400
0.970000,0.760000,1.255600
0.970000,0.780000,1.236800
0.970000,0.800000,1.218000
0.970000,0.820000,1.199200
0.970000,0.840000,1.180400
0.970000,0.860000,1.161600
0.970000,0.880000,1.142800
0.970000,0.900000,1.124000
0.970000,0.920000,1.105200
0.970000,0.940000,1.086400
0.970000,0.960000,1.067600
0.970000,0.980000,1.048800
0.970000,1.000000,1.030000
0.980000,0.000000,1.980000
0.980000,0.020000,1.960800
0.980000,0.040000,1.941600
0.980000,0.060000,1.922400
0.980000,0.080000,1.903200
0.980000,0.100000,1.884000
0.980000,0.120000,1.864800
0.980000,0.140000,1.845600
0.980000,0.160000,1.826400
0.980000,0.180000,1.807200
0.980000,0.200000,1.788000
0.980000,0.220000,1.768800
0.980000,0.240000,1.749600
0.980000,0.260000,1.730400
0.980000,0.280000,1.711200
0.980000,0.300000,1.692000
0.980000,0.320000,1.672800
0.980000,0.340000,1.653600
0.980000,0.360000,1.634400
0.980000,0.380000,1.615200
0.980000,0.400000,1.596000
0.980000,0.420000,1.576800
0.980000,0.440000,1.557600
0.980000,0.460000,1.538400
0.980000,0.480000,1.519200
0.980000,0.500000,1.500000
0.980000,0.520000,1.480800
0.980000,0.540000,1.461600
0.980000,0.560000,1.442400
0.980000,0.580000,1.423200
0.980000,0.600000,1.404000
0.980000,0.620000,1.384800
0.980000,0.640000,1.365600
0.980000,0.660000,1.346400
0.980000,0.680000,1.327200
0.980000,0.700000,1.308000
0.980000,0.720000,1.288800
0.980000,0.740000,1.269600
0.980000,0.760000,1.250400
0.980000,0.780000,1.231200
0.980000,0.800000,1.212000
0.980000,0.820000,1.192800
0.980000,0.840000,1.173600
0.980000,0.860000,1.154400
0.980000,0.880000,1.135200
0.980000,0.900000,1.116000
0.980000,0.920000,1.096800
0.980000,0.940000,1.077600
0.980000,0.960000,1.058400
0.980000,0.980000,1.039200
0.980000,1.000000,1.020000
0.990000,0.000000,1.990000
0.990000,0.020000,1.970400
0.990000,0.040000,1.950800
0.990000,0.060000,1.931200
0.990000,0.080000,1.911600
0.990000,0.100000,1.892000
0.990000,0.120000,1.872400
0.990000,0.140000,1.852800
0.990000,0.160000,1.833200
0.990000,0.180000,1.813600
0.990000,0.200000,1.794000
0.990000,0.220000,1.774400
0.990000,0.240000,1.754800
0.990000,0.260000,1.735200
0.990000,0.280000,1.715600
0.990000,0.300000,1.696000
0.990000,0.320000,1.676400
0.990000,0.340000,1.656800
0.990000,0.360000,1.637200
0.990000,0.380000,1.617600
0.990000,0.400000,1.598000
0.990000,0.420000,1.578400
0.990000,0.440000,1.558800
0.990000,0.460000,1.539200
0.990000,0.480000,1.519600
0.990000,0.500000,1.500000
0.990000,0.520000,1.480400
0.990000,0.540000,1.460800
0.990000,0.560000,1.441200
0.990000,0.580000,1.421600
0.990000,0.600000,1.402000
0.990000,0.620000,1.382400
0.990000,0.640000,1.362800
0.990000,0.660000,1.343200
0.990000,0.680000,1.323600
0.990000,0.700000,1.304000
0.990000,0.720000,1.284400
0.990000,0.740000,1.264800
0.990000,0.760000,1.245200
0.990000,0.780000,1.225600
0.990000,0.800000,1.206000
0.990000,0.820000,1.186400
0.990000,0.840000,1.166800
0.990000,0.860000,1.147200
0.990000,0.880000,1.127600
0.990000,0.900000,1.108000
0.990000,0.920000,1.088400
0.990000,0.940000,1.068800
0.990000,0.960000,1.049200
0.990000,0.980000,1.029600
0.990000,1.000000,1.010000
1.000000,0.000000,2.000000
1.000000,0.020000,1.980000
1.000000,0.040000,1.960000
1.000000,0.060000,1.940000
1.000000,0.080000,1.920000
1.000000,0.100000,1.900000
1.000000,0.120000,1.880000
1.000000,0.140000,1.860000
1.000000,0.160000,1.840000
1.000000,0.180000,1.820000
1.000000,0.200000,1.800000
1.000000,0.220000,1.780000
1.000000,0.240000,1.760000
1.000000,0.260000,1.740000
1.000000,0.280000,1.720000
1.000000,0.300000,1.700000
1.000000,0.320000,1.680000
1.000000,0.340000,1.660000
1.000000,0.360000,1.640000
1.000000,0.380000,1.620000
1.000000,0.400000,1.600000
1.000000,0.420000,1.580000
1.000000,0.440000,1.560000
1.000000,0.460000,1.540000
1.000000,0.480000,1.520000
1.000000,0.500000,1.500000
1.000000,0.520000,1.480000
1.000000,0.540000,1.460000
1.000000,0.560000,1.440000
1.000000,0.580000,1.420000
1.000000,0.600000,1.400000
1.000000,0.620000,1.380000
1.000000,0.640000,1.360000
1.000000,0.660000,1.340000
1.000000,0.680000,1.320000
1.000000,0.700000,1.300000
1.000000,0.720000,1.280000
1.000000,0.740000,1.260000
1.000000,0.760000,1.240000
1.000000,0.780000,1.220000
1.000000,0.800000,1.200000
1.000000,0.820000,1.180000
1.000000,0.840000,1.160000
1.000000,0.860000,1.140000
1.000000,0.880000,1.120000
1.000000,0.900000,1.100000
1.000000,0.920000,1.080000
1.000000,0.940000,1.060000
1.000000,0.960000,1.040000
1.000000,0.980000,1.020000
1.000000,1.000000,1.000000
